IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
-0.111024127,-0.07080998,0.124290576,0.091088766,0.037548008,-0.019748254,-0.040536398,-0.040914884,0.001458982,-0.051555946,0.009620049,0.104875722,-0.008103625,0.09956935,0.050387467,-0.097561146,0.002973349,-0.135816217,0.005166971,-0.012078565,0.018829314,0.051764031,-0.093726964,-0.132683891,-0.107196755,0.039027631,0.053333098,0.063040803,0.105284431,-0.026144186,0.006191203,-0.093113637,-0.173990187,0.517829136
-0.07080998,0.005166971,0.063040803,0.134512445,0.091088766,0.037548008,-0.0930198,0.061136244,0.018829314,-0.008103625,0.098675368,0.105202354,0.042373868,-0.040536398,0.037875631,0.009620049,-0.051555946,-0.097561146,0.078998845,0.080532221,-0.040914884,0.050387467,-0.012078565,-0.093726964,-0.023873699,0.051764031,0.104875722,-0.107196755,0.09956935,0.053333098,-0.093113637,-0.173990187,-0.233097341,-0.007950356
0.005166971,0.078998845,-0.107196755,0.162538082,0.134512445,0.091088766,-0.002777342,-0.074997192,-0.040914884,0.042373868,0.105966268,0.055727,0.011712708,-0.0930198,0.019643543,0.098675368,-0.008103625,0.009620049,0.113556598,0.144693612,0.061136244,0.037875631,0.080532221,-0.012078565,0.114671963,0.050387467,0.105202354,-0.023873699,-0.040536398,0.104875722,-0.173990187,-0.233097341,-0.268135288,-0.475030484
0.078998845,0.113556598,-0.023873699,0.171607975,0.162538082,0.134512445,0.059382662,0.078062064,0.061136244,0.011712708,0.04078529,-0.018420323,-0.033040067,-0.002777342,0.001885856,0.105966268,0.042373868,0.098675368,0.091316054,0.149808092,-0.074997192,0.019643543,0.144693612,0.080532221,-0.037952865,0.037875631,0.055727,0.114671963,-0.0930198,0.105202354,-0.233097341,-0.268135288,-0.278094503,-0.006060507
0.113556598,0.091316054,0.114671963,0.160342834,0.171607975,0.162538082,0.005804693,-0.067154195,-0.074997192,-0.033040067,-0.035210711,-0.080750266,-0.013816567,0.059382662,-0.0101591,0.04078529,0.011712708,0.105966268,0.023356918,0.088572112,0.078062064,0.001885856,0.149808092,0.144693612,-0.069721854,0.019643543,-0.018420323,-0.037952865,-0.002777342,0.055727,-0.268135288,-0.278094503,-0.263429733,0.008215855
0.091316054,0.023356918,-0.037952865,0.129751124,0.160342834,0.171607975,-0.036353979,0.04159004,0.078062064,-0.013816567,-0.070013292,-0.101259056,0.023981799,0.005804693,-0.01357202,-0.035210711,-0.033040067,0.04078529,-0.0561216,-0.017312846,-0.067154195,-0.0101591,0.088572112,0.149808092,0.050681904,0.001885856,-0.080750266,-0.069721854,0.059382662,-0.018420323,-0.278094503,-0.263429733,-0.226135707,-0.069218762
0.023356918,-0.0561216,-0.069721854,0.083161363,0.129751124,0.160342834,0.01775732,-0.004059487,-0.067154195,0.023981799,-0.059154277,-0.071088183,0.014574408,-0.036353979,-0.008406258,-0.070013292,-0.013816567,-0.035210711,-0.107065788,-0.123893654,0.04159004,-0.01357202,-0.017312846,0.088572112,0.023063816,-0.0101591,-0.101259056,0.050681904,0.005804693,-0.080750266,-0.263429733,-0.226135707,-0.169708854,0.274127104
-0.0561216,-0.107065788,0.050681904,0.025877779,0.083161363,0.129751124,0.047779721,-0.039248376,0.04159004,0.014574408,-0.028821136,-0.006721344,-0.015506105,0.01775732,0.002507143,-0.059154277,0.023981799,-0.070013292,-0.10387915,-0.182661427,-0.004059487,-0.008406258,-0.123893654,-0.017312846,0.007172095,-0.01357202,-0.071088183,0.023063816,-0.036353979,-0.101259056,-0.226135707,-0.169708854,-0.098988808,0.087738457
-0.107065788,-0.10387915,0.023063816,-0.035407651,0.025877779,0.083161363,-0.034774609,0.07954171,-0.004059487,-0.015506105,0.003280043,0.058499813,-0.014232564,0.047779721,0.014517497,-0.028821136,0.014574408,-0.059154277,-0.048435113,-0.162379954,-0.039248376,0.002507143,-0.182661427,-0.123893654,-0.101810696,-0.008406258,-0.006721344,0.007172095,0.01775732,-0.071088183,-0.169708854,-0.098988808,-0.019884227,0.207987514
-0.10387915,-0.048435113,0.007172095,-0.093383883,-0.035407651,0.025877779,-0.088524618,-0.107367338,-0.039248376,-0.014232564,0.038267776,0.091414398,0.00780835,-0.034774609,0.022594104,0.003280043,-0.015506105,-0.028821136,0.030887163,-0.065371846,0.07954171,0.014517497,-0.162379954,-0.182661427,0.075393947,0.002507143,0.058499813,-0.101810696,0.047779721,-0.006721344,-0.098988808,-0.019884227,0.061001719,0.31491186
-0.048435113,0.030887163,-0.101810696,-0.140983823,-0.093383883,-0.035407651,0.017171696,0.115311254,0.07954171,0.00780835,0.070834918,0.076041352,0.013079407,-0.088524618,0.022847606,0.038267776,-0.014232564,0.003280043,0.09370491,0.070092741,-0.107367338,0.022594104,-0.065371846,-0.162379954,0.093859062,0.014517497,0.091414398,0.075393947,-0.034774609,0.058499813,-0.019884227,0.061001719,0.13682081,-0.369961315
0.030887163,0.09370491,0.075393947,-0.172241263,-0.140983823,-0.093383883,0.129708481,-0.100809772,-0.107367338,0.013079407,0.071841051,0.021744281,-0.000985715,0.017171696,0.013720736,0.070834918,0.00780835,0.038267776,0.108283535,0.184129754,0.115311254,0.022847606,0.070092741,-0.065371846,-0.200219585,0.022594104,0.076041352,0.093859062,-0.088524618,0.091414398,0.061001719,0.13682081,0.200970694,-0.220751639
0.09370491,0.108283535,0.093859062,-0.183038686,-0.172241263,-0.140983823,0.038978623,0.068038918,0.115311254,-0.000985715,0.014527441,-0.041849131,-0.011413757,0.129708481,-0.003470045,0.071841051,0.013079407,0.070834918,0.067743455,0.221427366,-0.100809772,0.013720736,0.184129754,0.070092741,0.099296618,0.022847606,0.021744281,-0.200219585,0.017171696,0.076041352,0.13682081,0.200970694,0.247588335,-0.337694591
0.108283535,0.067743455,-0.200219585,-0.171652549,-0.183038686,-0.172241263,-0.138861125,-0.027660181,-0.100809772,-0.011413757,-0.079070743,-0.080695541,-0.004945591,0.038978623,-0.024786307,0.014527441,-0.000985715,0.071841051,-0.006538591,0.158025632,0.068038918,-0.003470045,0.221427366,0.184129754,0.096229687,0.013720736,-0.041849131,0.099296618,0.129708481,0.021744281,0.200970694,0.247588335,0.272004953,-0.75932436
0.067743455,-0.006538591,0.099296618,-0.139023805,-0.171652549,-0.183038686,-0.111174992,-0.00637639,0.068038918,-0.004945591,-0.133451106,-0.074633852,0.009525124,-0.138861125,-0.044648353,-0.079070743,-0.011413757,0.014527441,-0.076110205,0.015734413,-0.027660181,-0.024786307,0.158025632,0.221427366,-0.185994269,-0.003470045,-0.080695541,0.096229687,0.038978623,-0.041849131,0.247588335,0.272004953,0.271122951,-0.98345261
-0.006538591,-0.076110205,0.096229687,-0.088712189,-0.139023805,-0.171652549,0.101025482,0.022464308,-0.027660181,0.009525124,-0.082324187,-0.028244222,0.010026574,-0.111174992,-0.057290718,-0.133451106,-0.004945591,-0.079070743,-0.105415872,-0.144223001,-0.00637639,-0.044648353,0.015734413,0.158025632,0.122952899,-0.024786307,-0.074633852,-0.185994269,-0.138861125,-0.080695541,0.272004953,0.271122951,0.243680419,-1.196205328
-0.076110205,-0.105415872,-0.185994269,-0.026529664,-0.088712189,-0.139023805,0.164837837,-0.01712574,-0.00637639,0.010026574,0.054758629,0.031823815,-0.007682477,0.101025482,-0.058315423,-0.082324187,0.009525124,-0.133451106,-0.080162489,-0.247390209,0.022464308,-0.057290718,-0.144223001,0.015734413,0.00362437,-0.044648353,-0.028244222,0.122952899,-0.111174992,-0.074633852,0.271122951,0.243680419,0.190377206,-0.836371297
-0.105415872,-0.080162489,0.122952899,0.040112626,-0.026529664,-0.088712189,-0.027878684,-0.002362768,0.022464308,-0.007682477,0.167590658,0.071800417,-0.014322967,0.164837837,-0.045940084,0.054758629,0.010026574,-0.082324187,-0.014487248,-0.241087531,-0.01712574,-0.058315423,-0.247390209,-0.144223001,-0.116490699,-0.057290718,0.031823815,0.00362437,0.101025482,-0.028244222,0.243680419,0.190377206,0.113847518,-0.667514048
-0.080162489,-0.014487248,0.00362437,0.103073322,0.040112626,-0.026529664,-0.174202787,0.020862826,-0.01712574,-0.014322967,0.146307486,0.069819551,0.006128069,-0.027878684,-0.021614455,0.167590658,-0.007682477,0.054758629,0.056792977,-0.121639258,-0.002362768,-0.045940084,-0.241087531,-0.247390209,0.17012272,-0.058315423,0.071800417,-0.116490699,0.164837837,0.031823815,0.190377206,0.113847518,0.018476653,-0.593849948
-0.014487248,0.056792977,-0.116490699,0.154466039,0.103073322,0.040112626,-0.049561041,-0.023171601,-0.002362768,0.006128069,-0.009009534,0.028256805,0.017884651,-0.174202787,0.010162486,0.146307486,-0.014322967,0.167590658,0.096692529,0.060495075,0.020862826,-0.021614455,-0.121639258,-0.241087531,-0.108549673,-0.045940084,0.069819551,0.17012272,-0.027878684,0.071800417,0.113847518,0.018476653,-0.089927279,-0.312825126
0.056792977,0.096692529,0.17012272,0.187643122,0.154466039,0.103073322,0.136917085,0.00279847,0.020862826,0.017884651,-0.171162935,-0.027828912,-0.005071739,-0.049561041,0.042792731,-0.009009534,0.006128069,0.146307486,0.085464471,0.22204536,-0.023171601,0.010162486,0.060495075,-0.121639258,-0.061027008,-0.021614455,0.028256805,-0.108549673,-0.174202787,0.069819551,0.018476653,-0.089927279,-0.204583131,-0.728914167
0.096692529,0.085464471,-0.108549673,0.198056096,0.187643122,0.154466039,0.099121885,0.033456405,-0.023171601,-0.005071739,-0.192370913,-0.065449267,-0.020700274,0.136917085,0.069073323,-0.171162935,0.017884651,-0.009009534,0.030595434,0.285874324,0.00279847,0.042792731,0.22204536,0.060495075,0.195528307,0.010162486,-0.027828912,-0.061027008,-0.049561041,0.028256805,-0.089927279,-0.204583131,-0.318273462,-0.705396735
0.085464471,0.030595434,-0.061027008,0.183881668,0.198056096,0.187643122,-0.074364179,-0.06825205,0.00279847,-0.020700274,-0.04314221,-0.063129495,0.004677855,0.099121885,0.082875719,-0.192370913,-0.005071739,-0.171162935,-0.037820978,0.218956242,0.033456405,0.069073323,0.285874324,0.22204536,-0.149718364,0.042792731,-0.065449267,0.195528307,0.136917085,-0.027828912,-0.204583131,-0.318273462,-0.423925523,-0.61939802
0.030595434,-0.037820978,0.195528307,0.146327122,0.183881668,0.198056096,-0.10536987,0.082650814,0.033456405,0.004677855,0.150207239,-0.023524467,0.022654034,-0.074364179,0.080605757,-0.04314221,-0.020700274,-0.192370913,-0.083629048,0.050063271,-0.06825205,0.082875719,0.218956242,0.285874324,-0.025547576,0.069073323,-0.063129495,-0.149718364,0.099121885,-0.065449267,-0.318273462,-0.423925523,-0.515188915,-0.496200189
-0.037820978,-0.083629048,-0.149718364,0.089565773,0.146327122,0.183881668,0.018470406,-0.06637701,-0.06825205,0.022654034,0.21434493,0.028457065,-0.005034661,-0.10536987,0.062092622,0.150207239,0.004677855,-0.04314221,-0.083959377,-0.142744699,0.082650814,0.080605757,0.050063271,0.218956242,0.134451941,0.082875719,-0.023524467,-0.025547576,-0.074364179,-0.063129495,-0.423925523,-0.515188915,-0.586961582,-0.399015841
-0.083629048,-0.083959377,-0.025547576,0.020297666,0.089565773,0.146327122,0.077088197,0.023705764,0.082650814,-0.005034661,0.088541787,0.061014977,-0.023498402,0.018470406,0.030693504,0.21434493,0.022654034,0.150207239,-0.04088089,-0.269487159,-0.06637701,0.062092622,-0.142744699,0.050063271,-0.090980708,0.080605757,0.028457065,0.134451941,-0.10536987,-0.023524467,-0.515188915,-0.586961582,-0.635819096,0.118342755
-0.083959377,-0.04088089,0.134451941,-0.053022273,0.020297666,0.089565773,0.006805357,0.028144087,-0.06637701,-0.023498402,-0.115374741,0.054979781,0.00610109,0.077088197,-0.007410883,0.088541787,-0.005034661,0.21434493,0.020746158,-0.272011146,0.023705764,0.030693504,-0.269487159,-0.142744699,0.007899358,0.062092622,0.061014977,-0.090980708,0.018470406,0.028457065,-0.586961582,-0.635819096,-0.660309396,-0.152196331
-0.04088089,0.020746158,-0.090980708,-0.121202765,-0.053022273,0.020297666,-0.040657662,-0.067042946,0.023705764,0.00610109,-0.213538615,0.015424425,0.022862805,0.006805357,-0.044562614,-0.115374741,-0.023498402,0.088541787,0.067614102,-0.151900485,0.028144087,-0.007410883,-0.272011146,-0.269487159,-0.002115866,0.030693504,0.054979781,0.007899358,0.077088197,0.061014977,-0.635819096,-0.660309396,-0.661085706,-0.405259477
0.020746158,0.067614102,0.007899358,-0.175460877,-0.121202765,-0.053022273,0.001343454,0.07605855,0.028144087,0.022862805,-0.119444923,-0.031915279,-0.0076436,-0.040657662,-0.073298082,-0.213538615,0.00610109,-0.115374741,0.076233072,0.031611647,-0.067042946,-0.044562614,-0.151900485,-0.272011146,0.027008143,-0.007410883,0.015424425,-0.002115866,0.006805357,0.054979781,-0.660309396,-0.661085706,-0.640863401,-0.524630559
0.067614102,0.076233072,-0.002115866,-0.208551683,-0.175460877,-0.121202765,0.023577921,-0.050633195,-0.067042946,-0.0076436,0.077114135,-0.057167061,-0.02030939,0.001343454,-0.087956935,-0.119444923,0.022862805,-0.213538615,0.044940017,0.192156558,0.07605855,-0.073298082,0.031611647,-0.151900485,0.023516661,-0.044562614,-0.031915279,0.027008143,-0.040657662,0.015424425,-0.661085706,-0.640863401,-0.604201075,-0.737398288
0.076233072,0.044940017,0.027008143,-0.21573806,-0.208551683,-0.175460877,-0.023994316,-0.000214227,0.07605855,-0.02030939,0.195892409,-0.045274528,0.009189358,0.023577921,-0.08586292,0.077114135,-0.0076436,-0.119444923,-0.006662081,0.258799156,-0.050633195,-0.087956935,0.192156558,0.031611647,-0.122864002,-0.073298082,-0.057167061,0.023516661,0.001343454,-0.031915279,-0.640863401,-0.604201075,-0.557120737,-0.663929536
0.044940017,-0.006662081,0.023516661,-0.195470726,-0.21573806,-0.208551683,-0.037644861,0.058535735,-0.050633195,0.009189358,0.134160971,-0.005235989,0.015420543,-0.023994316,-0.06781936,0.195892409,-0.02030939,0.077114135,-0.049844521,0.208593895,-0.000214227,-0.08586292,0.258799156,0.192156558,0.133074952,-0.087956935,-0.045274528,-0.122864002,0.023577921,-0.057167061,-0.604201075,-0.557120737,-0.506595766,-1.059467265
-0.006662081,-0.049844521,-0.122864002,-0.149680843,-0.195470726,-0.21573806,0.032725156,-0.105208709,-0.000214227,0.015420543,-0.042479585,0.036254264,-0.010001116,-0.037644861,-0.037827978,0.134160971,0.009189358,0.195892409,-0.063017471,0.073429709,0.058535735,-0.06781936,0.208593895,0.258799156,-0.003160867,-0.08586292,-0.005235989,0.133074952,-0.023994316,-0.045274528,-0.557120737,-0.506595766,-0.459946727,-1.288598376
-0.049844521,-0.063017471,0.133074952,-0.083633753,-0.149680843,-0.195470726,0.071382628,0.127121582,0.058535735,-0.010001116,-0.168572514,0.052482454,-0.007904955,0.032725156,-0.002122045,-0.042479585,0.015420543,0.134160971,-0.042745355,-0.080091712,-0.105208709,-0.037827978,0.073429709,0.208593895,-0.147119573,-0.06781936,0.036254264,-0.003160867,-0.037644861,-0.005235989,-0.506595766,-0.459946727,-0.424193493,-1.756448437
-0.063017471,-0.042745355,-0.003160867,-0.005347302,-0.083633753,-0.149680843,-0.007770443,-0.120968339,-0.105208709,-0.007904955,-0.135460128,0.034032093,0.009055076,0.071382628,0.032240603,-0.168572514,-0.010001116,-0.042479585,-0.003720813,-0.184971147,0.127121582,-0.002122045,-0.080091712,0.073429709,0.168928963,-0.037827978,0.052482454,-0.147119573,0.032725156,0.036254264,-0.459946727,-0.424193493,-0.405416584,-1.665275961
-0.042745355,-0.003720813,-0.147119573,0.075365062,-0.005347302,-0.083633753,-0.096289273,0.092742745,0.127121582,0.009055076,0.014254662,-0.005610456,-0.002244959,-0.007770443,0.058888399,-0.135460128,-0.007904955,-0.168572514,0.031343256,-0.203714559,-0.120968339,0.032240603,-0.184971147,-0.080091712,-0.052754274,-0.002122045,0.034032093,0.168928963,0.071382628,0.052482454,-0.424193493,-0.405416584,-0.408180791,-1.409415131
-0.003720813,0.031343256,0.168928963,0.148115004,0.075365062,-0.005347302,-0.048223326,-0.053948582,-0.120968339,-0.002244959,0.137417794,-0.039634645,-0.005046158,-0.096289273,0.07340672,0.014254662,0.009055076,-0.135460128,0.045170811,-0.140038287,0.092742745,0.058888399,-0.203714559,-0.184971147,-0.0811652,0.032240603,-0.005610456,-0.052754274,-0.007770443,0.034032093,-0.405416584,-0.408180791,-0.435069971,-0.563881769
0.031343256,0.045170811,-0.052754274,0.203273642,0.148115004,0.075365062,0.083852526,0.016631854,0.092742745,-0.005046158,0.128002253,-0.045996694,0.014509691,-0.048223326,0.074098271,0.137417794,-0.002244959,0.014254662,0.034610827,-0.030081597,-0.053948582,0.07340672,-0.140038287,-0.203714559,0.125815699,0.058888399,-0.039634645,-0.0811652,-0.096289273,-0.005610456,-0.408180791,-0.435069971,-0.486373717,-0.959419788
0.045170811,0.034610827,-0.0811652,0.233248759,0.203273642,0.148115004,0.109113705,0.010705487,-0.053948582,0.014509691,0.008050735,-0.021793128,-0.003483764,0.083852526,0.062097115,0.128002253,-0.005046158,0.137417794,0.010035769,0.078453517,0.016631854,0.074098271,-0.030081597,-0.140038287,-0.078669547,0.07340672,-0.045996694,0.125815699,-0.048223326,-0.039634645,-0.435069971,-0.486373717,-0.559954979,-0.765145464
0.034610827,0.010035769,0.125815699,0.233535214,0.233248759,0.203273642,-0.024030091,-0.025133121,0.016631854,-0.003483764,-0.105817433,0.015557247,-0.02757316,0.109113705,0.040859491,0.008050735,0.014509691,0.128002253,-0.013002136,0.146827965,0.010705487,0.062097115,0.078453517,-0.030081597,0.004830249,0.074098271,-0.021793128,-0.078669547,0.083852526,-0.045996694,-0.486373717,-0.559954979,-0.651313702,-0.363635437
0.010035769,-0.013002136,-0.078669547,0.203392578,0.233535214,0.233248759,-0.138382821,0.029160646,0.010705487,-0.02757316,-0.116004982,0.040703194,0.017815638,-0.024030091,0.015198981,-0.105817433,-0.003483764,0.008050735,-0.023718167,0.156712506,-0.025133121,0.040859491,0.146827965,0.078453517,0.044337929,0.062097115,0.015557247,0.004830249,0.109113705,-0.021793128,-0.559954979,-0.651313702,-0.753846062,0.041835723
-0.013002136,-0.023718167,0.004830249,0.146047975,0.203392578,0.233535214,-0.065577192,-0.029051798,-0.025133121,0.017815638,-0.026359015,0.037565224,0.039194117,-0.138382821,-0.009871255,-0.116004982,-0.02757316,-0.105817433,-0.021214692,0.111146658,0.029160646,0.015198981,0.156712506,0.146827965,-0.059994885,0.040859491,0.040703194,0.044337929,-0.024030091,0.015557247,-0.651313702,-0.753846062,-0.859283426,0.261309428
-0.023718167,-0.021214692,0.044337929,0.068381501,0.146047975,0.203392578,0.109909231,0.032348941,0.029160646,0.039194117,0.07488428,0.009639223,-0.038590497,-0.065577192,-0.030201372,-0.026359015,0.017815638,-0.116004982,-0.012250476,0.029117345,-0.029051798,-0.009871255,0.111146658,0.156712506,0.051112968,0.015198981,0.037565224,-0.059994885,-0.138382821,0.040703194,-0.753846062,-0.859283426,-0.95828068,0.013695356
-0.021214692,-0.012250476,-0.059994885,-0.019881036,0.068381501,0.146047975,0.146085968,-0.045206466,-0.029051798,-0.038590497,0.101906713,-0.023241288,-0.046337434,0.109909231,-0.043232515,0.07488428,0.039194117,-0.026359015,-0.004378993,-0.061437154,0.032348941,-0.030201372,0.029117345,0.111146658,-0.02263357,-0.009871255,0.009639223,0.051112968,-0.065577192,0.037565224,-0.859283426,-0.95828068,-1.04111149,0.914097129
-0.012250476,-0.004378993,0.051112968,-0.107376597,-0.019881036,0.068381501,-0.024822549,0.069998841,0.032348941,-0.046337434,0.042321194,-0.038930485,0.065402403,0.146085968,-0.048253003,0.101906713,-0.038590497,0.07488428,-0.000102695,-0.130322529,-0.045206466,-0.043232515,-0.061437154,0.029117345,-0.018093856,-0.030201372,-0.023241288,-0.02263357,0.109909231,0.009639223,-0.95828068,-1.04111149,-1.0984191,1.222299608
